;FTSE UK Dividend+ Index;MSCI EM Emerging Markets High Dividend Yield Gross Total Return USD Index;FTSE 100 Total Return Index GBP;MSCI Daily TR Gross EM USD;MSCI United Kingdom High Dividend Yield Gross Total Return USD Index;MSCI UK Gross Total Return USD Index;MSCI Japan High Dividend Yield Gross Total Return USD;MSCI Daily TR Gross Europe Ex UK USD;MSCI USA Hdy Gross Total Return USD Index;MSCI Daily TR Gross USA USD;MSCI World HIGH DIVIDEND YIELD Gross Total Return Total Return USD Index;MSCI Daily TR Gross USA USD;MSCI World HIGH DIVIDEND YIELD Gross Total Return Total Return USD Index;MSCI Daily TR Gross World USD;S&P Europe 350 Dividends Aristocrats Total Return Index;S&P Europe 350 Gross Total Return Index;S&P/JPX Dividend Aristocrats Total Return Index;S&P 500 Dividend Aristocrats Total Return Index;S&P 500 Total Return Index;Topix Total Return Index JPY;S&P South Africa Dividend Aristocrats Index ZAR Gross TR;FTSE/JSE Africa All Share Index;FTSE/JSE Dividend+ Index Total Return Index
2018/09/18 00:00;2710;9611,35;6400,57;2269,982;2002,59;8472,394;3295,14;10317,27;4159,98;11926,13;2054,52;11926,13;2054,52;8907,11;328,008;2915,45;270,13;2646,723;5742,18;2592,48;3995,266;56381,3;425,75
2018/09/17 00:00;2706,33;9572,18;6402,21;2262,262;2002,06;8474,393;3243,98;10286,873;4147,04;11862,56;2052,38;11862,56;2052,38;8858,6;328,925;2911,24;#N/A;2639,589;5711,29;#N/A;3985,984;56298,65;423,22
2018/09/14 00:00;2692,61;9656,35;6403,91;2289,004;1985,3;8427,218;3239,64;10263,663;4146,46;11934,19;2048;11934,19;2048;8883,29;329,117;2908,73;264,29;2641,15;5743,19;2546,38;4039,995;56581,88;427,2
2018/09/13 00:00;2683,15;9584,43;6384,21;2264,742;1983,27;8410,818;3206,35;10233,955;4143,95;11927,74;2045,54;11927,74;2045,54;8866,44;328,312;2898,03;261,98;2638,398;5740,75;2519;4012,708;56166,86;422
2018/09/12 00:00;2701,6;9471,41;6411,85;2235,37;1971,66;8402,889;3186,82;10190,6;4129,63;11862,69;2038,25;11862,69;2038,25;8823,63;329,259;2900,12;258,65;2627,425;5709,08;2491,46;4001,319;55952,05;418,64
2018/09/11 00:00;2695,3;9486,5;6376,94;2232,006;1960,77;8338,485;3200,28;10108,612;4111,39;11856,7;2023,82;11856,7;2023,82;8802,91;328,39;2887,17;260,63;2619,875;5706,99;2502,63;4012,152;56174,01;417,62
2018/09/10 00:00;2705,94;9509,45;6381,99;2249,371;1968,95;8357,539;3194;10131,015;4119,58;11812,72;2024,63;11812,72;2024,63;8781,78;328,368;2888,03;260,17;2618,272;5685,34;2485,98;4034,375;56715,26;422,44
2018/09/07 00:00;2702,43;9592,76;6380,59;2275,343;1955,2;8310,069;3183,78;10067,585;4112,46;11788,49;2018,93;11788,49;2018,93;8760,98;327,024;2875,33;259,42;2606,062;5674,58;2481,12;4080,774;57068,45;424,5
2018/09/06 00:00;2712,6;9551,33;6416,76;2264,744;1959,61;8352,008;3215,8;10092,627;4122,82;11815,2;2021,7;11815,2;2021,7;8786,77;325,689;2872,91;260,19;2613,7;5686,7;2492,99;4060,826;57130,48;425,57
2018/09/05 00:00;2718,09;9560,51;6465,18;2271,714;1961,53;8419,676;3221,85;10132,774;4121,16;11855,5;2024,21;11855,5;2024,21;8819,76;327,259;2887,37;261,92;2611,907;5705,86;2511,48;4021,147;57102,13;426,52
2018/09/04 00:00;2732,8;9695,6;6530,48;2312,384;1948,29;8423,399;3267,33;10201,806;4093,81;11893,84;2021,8;11893,84;2021,8;8860,73;331,284;2920,5;263,33;2594,05;5721,86;2531,05;4071,193;57891,82;428,5
2018/09/03 00:00;2766,03;9759,67;6571,41;2327,72;1982,6;8511,206;3287,42;10345,797;4102;11912,82;2037,24;11912,82;2037,24;8903,57;333,705;2942,63;264,08;#N/A;#N/A;2534,09;4159,047;58711,15;435,55
2018/08/31 00:00;2756,82;9821,35;6508,21;2347,057;1975,3;8505,503;3317,39;10344,053;4102;11912,82;2038,1;11912,82;2038,1;8911,93;334,079;2940,28;266,59;2598,578;5730,8;2556,25;4149,878;58668,48;430,6
2018/08/30 00:00;2766,41;9787,08;6581,43;2351,124;1995,88;8605,836;3323,26;10448,699;4103,22;11908,57;2047,6;11908,57;2047,6;8936,04;334,876;2965,74;267,31;2595,525;5729,45;2561,83;4128,489;58802,69;431,16
2018/08/29 00:00;2779,03;9882,73;6622,23;2378,609;2014,1;8650,43;3333,42;10516,392;4123,62;11959,85;2055,91;11959,85;2055,91;8972,52;335,224;2975,04;267,97;2612,034;5754;2562,51;4181,7;60165,51;438,55
2018/08/28 00:00;2799,95;9904,96;6669,52;2378,609;2017,3;8637,682;3337,62;10506,618;4111,83;11891,72;2052,79;11891,72;2052,79;8937,95;333,13;2966,16;266,19;2601,961;5720,89;2550,12;4216,889;60039,27;439,53
2018/08/27 00:00;2778,26;9868,95;#N/A;2375,18;2004,08;8595,949;3323,83;10476,521;4117,97;11888,83;2052,8;11888,83;2052,8;8927,23;332,646;2966,8;266,09;2603,241;5719,3;2546,17;4199,141;59655,56;433,43
2018/08/24 00:00;2778,26;9705,59;6634,73;2333,042;1999,18;8574,943;3293,26;10358,543;4100;11797,68;2041,75;11797,68;2041,75;8851,4;332,282;2952,29;263,78;2591,027;5675,12;2517,09;4143,898;58797,68;427,05
2018/08/23 00:00;2780,05;9712,31;6622,24;2328,574;1998,16;8543,837;3283,36;10299,877;4083,88;11721,6;2036,09;11721,6;2036,09;8800,49;332,978;2950,5;262,52;2580,514;5640,1;2500,91;4124,678;58204,72;425,57
2018/08/22 00:00;2777,31;9720,59;6628,16;2333,84;2011,73;8603,195;3318,18;10325,591;4093,47;11742,58;2041,89;11742,58;2041,89;8827,36;333,539;2955,61;262,43;2588,121;5649,31;2501,15;4108,685;58125,95;426,99
2018/08/21 00:00;2777,1;9675,67;6620,68;2319,599;1999,79;8564,311;3291,12;10252,222;4108,67;11744,95;2041,88;11744,95;2041,88;8809,87;333,797;2954,61;261,79;2597,507;5651,39;2482,06;4061,32;57186,66;419,38
2018/08/20 00:00;2773,21;9585,6;6643,05;2295,71;1982,66;8522,369;3321,26;10133,261;4111,17;11717,17;2040,04;11717,17;2040,04;8782,51;334,233;2950,27;263,57;2593,934;5639,53;2491,97;4036,78;57145,62;418,89
2018/08/17 00:00;2767,18;9527;6614,46;2271,481;1978,51;8473,696;3333,68;10046,693;4098,05;11688,83;2032,37;11688,83;2032,37;8752,74;332,867;2933,68;264,27;2585,32;5625,66;2499,91;4006,763;56647,52;416,11
2018/08/16 00:00;2766,74;9547,53;6612,53;2268,356;1977,24;8461,483;3312,55;10040,741;4076,16;11650,33;2024,05;11650,33;2024,05;8723,23;332,732;2935,62;262,29;2567,521;5606,56;2484,62;4023,045;56562,34;414,88
2018/08/15 00:00;2746,12;9550,77;6546,29;2272,301;1943,08;8342,36;3326,04;9927,042;4022,54;11555,85;2002,16;11555,85;2002,16;8657,63;330,579;2919,6;263,15;2545,057;5560,85;2500,6;3966,826;55646,15;405,35
2018/08/14 00:00;2775,22;9686,89;6645,62;2314,593;1971,86;8523,501;3334,8;10108,987;4031,16;11646,24;2012;11646,24;2012;8744,39;334,249;2962,77;264,73;2546,437;5602,41;2519,63;4063,599;57608,94;418,93
2018/08/13 00:00;2786,08;9637,89;6672,52;2316,04;1991,05;8573,875;3288,54;10137,873;4012,7;11572,53;2007,3;11572,53;2007,3;8703,05;333,631;2961,59;260,76;2526,854;5566,36;2479,2;4047,41;57885,26;420,25
2018/08/10 00:00;2799,6;9811,45;6693,96;2358,332;1995;8601,876;3363,61;10180,497;4022,96;11619,58;2014,09;11619,58;2014,09;8753,57;333,618;2970,73;266,15;2533,336;5588,66;2533,18;4075,241;57703,02;419,92
2018/08/09 00:00;2828,78;9939,83;6759,23;2394,068;2031,01;8749,675;3395,3;10443,655;4047,97;11696,82;2036,62;11696,82;2036,62;8849,48;335,341;3002,7;268,35;2549,401;5627;2562,63;#N/A;#N/A;#N/A
2018/08/08 00:00;2837,52;9970,02;6756,35;2396,125;2036,47;8755,242;3408,88;10452,007;4053,06;11708,32;2036,18;11708,32;2036,18;8855,15;334,224;2996,95;269,78;2553,652;5633,67;2569,33;4126,945;57786,31;423,84
2018/08/07 00:00;2819,1;9969,24;6705,82;2396,136;2032,83;8736,625;3404,1;10474,848;4059,65;11712,17;2037,08;11712,17;2037,08;8857,7;335,086;3001,55;270,5;2560,178;5634,98;2571,31;4076,81;57705,64;422,67
2018/08/06 00:00;2792,94;9923,8;6658,29;2376,504;2012,65;8663,14;3360,98;10396,19;4047,37;11677,45;2028,68;11677,45;2028,68;8818,74;335,505;2986,48;269,75;2555,134;5619,05;2551,94;4033,388;56861,21;415,94
2018/08/03 00:00;2788,52;9932,87;6654,23;2381,661;2013,52;8710,434;3377,62;10431,345;4038,85;11634,78;2027,91;11634,78;2027,91;8810,02;335,646;2989,87;272,11;2550,467;5598,71;2566,2;4076,49;57118,03;418,91
2018/08/02 00:00;2763,81;9875,8;6581,97;2367,956;1987,93;8625,6;3375,93;10400,432;4007,15;11584,06;2015,85;11584,06;2015,85;8777,36;333,154;2969,7;274,13;2533,661;5572,08;2580,2;4030,38;56470,72;414,7
2018/08/01 00:00;2804,53;10029,21;6646,47;2410,553;2034,56;8771,774;3403,5;10524,125;4004,41;11519,96;2025,38;11519,96;2025,38;8783,72;332,78;2995,11;276,81;2526,12;5544,19;2606,22;4099,523;57399,53;419,96
2018/07/31 00:00;2838,44;10024,88;6729,71;2411,556;2062,43;8876,614;3364,64;10581,581;4032,47;11530,98;2035,65;11530,98;2035,65;8798,94;333,77;3009,64;275,18;2552,013;5549,96;2581,96;4091,49;57432,46;421,06
2018/07/30 00:00;2816,59;10011,93;6688,1;2417,362;2059,32;8842,349;3408,14;10578,724;4001,64;11472,75;2028,48;11472,75;2028,48;8778,72;333,934;3001,46;278,64;2527,141;5522,81;2603,85;4069,06;57313,14;417,57
2018/07/27 00:00;2814,91;9980,31;6688,5;2421,984;2047,19;8825,583;3405,78;10553,597;4000,98;11542,19;2021,88;11542,19;2021,88;8810,02;336,094;3009,66;280,38;2532,717;5554,31;2615,07;4056,514;57162,38;414,59
2018/07/26 00:00;2794,19;9935,14;6655,38;2414,855;2026,56;8791,858;3382,06;10518,699;4017,47;11622,74;2020,32;11622,74;2020,32;8833,74;334,614;2997,46;279,04;2542,259;5590,99;2600,17;4044,994;56743,25;413,62
2018/07/25 00:00;2799,39;9919,8;6648,35;2413,692;2026,65;8786,593;3360,92;10423,467;3999,85;11656,49;2009,55;11656,49;2009,55;8832,6;332,259;2973,42;275,73;2527,224;5607,99;2582,05;4019,321;56387,87;411,03
2018/07/24 00:00;2813,05;9877,28;6692,45;2394,352;2043,8;8847,14;3343,19;10474,726;3974,04;11550,46;2006,84;11550,46;2006,84;8788,7;332,605;2982,98;275,47;2510,785;5557,37;2572,31;4026,6;57054,84;413,64
2018/07/23 00:00;2803,32;9772,67;6646,21;2370,188;2018,59;8757,288;3315,36;10391,822;3946,74;11501,85;1992,75;11501,85;1992,75;8740,86;330,81;2955,63;274,08;2498,903;5530,66;2560,28;4045,443;56556,81;407,61
2018/07/20 00:00;2821,93;9727,93;6666,18;2371,034;2027,34;8776,766;3318,85;10410,162;3949,87;11483,1;1996,06;11483,1;1996,06;8739,51;332,296;2962,02;273,14;2507,965;5520,5;2569,54;4101,397;56990,2;408,78
2018/07/19 00:00;2818,92;9619,51;6670,67;2350,157;2014,16;8714,479;3299,75;10345,17;3955,48;11494,56;1991,12;11494,56;1991,12;8721,59;330,981;2965,36;272,77;2500,508;5525,51;2576,33;4057,138;56276,72;409,14
2018/07/18 00:00;2830,62;9683,27;6663,99;2367,719;2028,62;8736,431;3301,7;10401,018;3967,27;11536,95;1996,36;11536,95;1996,36;8751,3;331,809;2971,33;273,92;2498,881;5546,86;2578,72;3996,642;56237,2;410,56
2018/07/17 00:00;2818,72;9658,66;6620,63;2371,654;2041,02;8753,876;3288,58;10360,353;3966,54;11514,83;1996,46;11514,83;1996,46;8734,57;331,457;2955,8;273,27;2496,243;5534,91;2569,63;3993,645;56113,06;408,4
2018/07/16 00:00;2813,78;9658,95;6598,17;2369,996;2043;8769,699;3267,71;10348,615;3949,72;11466,23;1995,51;11466,23;1995,51;8712,61;331,041;2947,68;#N/A;2481,989;5512,92;#N/A;3953,904;55442,04;402,31
2018/07/13 00:00;2838,46;9695,97;6651,48;2381,614;2052,64;8827,272;3267,42;10320,745;3956,93;11479,9;1996,15;11479,9;1996,15;8719,74;332,8;2957,64;269,35;2491,195;5518,33;2547,59;4012,508;56364,14;409,63
2018/07/12 00:00;2846,75;9630,32;6642,34;2369,498;2054,96;8831,749;3238,31;10312,221;3954,95;11469,48;1995,13;11469,48;1995,13;8704,45;331,734;2949,77;267,61;2479,394;5512,36;2517,55;4018,767;56849,36;414,27
2018/07/11 00:00;2830,89;9606,56;6590,68;2356,457;2055,45;8778,369;3268,22;10271,838;3925,64;11368,7;1985,64;11368,7;1985,64;8648,49;326,812;2926,15;266,9;2468,657;5464,01;2506,06;3976,441;57231,01;416,71
2018/07/10 00:00;2858,67;9703,7;6677,56;2381,227;2078,36;8904,377;3304,85;10398,373;3961,26;11449,29;2004,68;11449,29;2004,68;8724,35;329,795;2965,37;268,94;2489,38;5503,05;2527,06;3994,792;58027,11;423,64
2018/07/09 00:00;2861,17;9656,47;6674,05;2379,078;2083,01;8899,415;3309,31;10386,142;3927,57;11411,01;1995,05;11411,01;1995,05;8704,91;327,572;2951,4;270,93;2472,698;5483,89;2520,66;4012,95;58219,91;424,95
2018/07/06 00:00;2844,2;9494,75;6613,02;2341,665;2073,18;8825,424;3303,89;10330,999;3913,65;11307,5;1991,41;11307,5;1991,41;8632,18;326,905;2937,4;267,49;2456,428;5434,36;2490,85;3943,53;57313,88;418,09
2018/07/05 00:00;2847,11;9498,43;6600,46;2328,943;2058,69;8776,149;3274,6;10258,436;3891,4;11210,12;1979,26;11210,12;1979,26;8560,14;325,5;2931,39;265,64;2447,018;5388,28;2468,25;3963,776;57414;419,76
2018/07/04 00:00;2839,67;9496,15;6573,83;2329,587;2053,74;8732,287;3288,77;10146,839;3854,04;11111,77;1964,69;11111,77;1964,69;8501,66;326,105;2919,3;268,08;#N/A;#N/A;2493,36;4006,033;57600,02;420,47
2018/07/03 00:00;2833,75;9477,25;6591,36;2332,269;2043,33;8731,244;3275,97;10143,403;3854,04;11111,77;1961,69;11111,77;1961,69;8501,08;325,236;2916,2;265,76;2424,263;5340,93;2492,69;3991,085;57488,76;420,01
2018/07/02 00:00;2822,19;9486,69;6551,91;2335,496;2018,73;8647,386;3285,52;10015,052;3856,54;11166,2;1950,11;11166,2;1950,11;8501,1;323,279;2893,18;266,17;2425,464;5367,49;2496,36;3922,281;57159,59;416,98
2018/06/29 00:00;2832,74;9539,19;6629,24;2357,686;2057,83;8799,628;3346,72;10143,926;3858,47;11131,38;1962,12;11131,38;1962,12;8530,35;325,853;2915,88;272,16;2431,069;5350,83;2548,78;3897,042;57610,98;415,06
2018/06/28 00:00;2820,98;9314,27;6610,75;2307,265;2029,42;8702,556;3343,18;9964,61;3853,55;11121,32;1948,89;11121,32;1948,89;8490,24;323,577;2893,25;271,83;2428,187;5346,44;2543,06;3803,798;55795,2;403,74
2018/06/27 00:00;2831,76;9379,42;6610,59;2317,53;2052,75;8735,63;3345,67;10072,757;3840,12;11051,82;1948,28;11051,82;1948,28;8474,67;324,729;2914,07;273,76;2420,712;5312,89;2549,61;3784,564;55369,26;402,95
2018/06/26 00:00;2817,52;9504,45;6537,94;2351,521;2055,91;8694,316;3376,11;10067,103;3864,4;11150,4;1953,48;11150,4;1953,48;8522,94;321,911;2891,08;273,03;2433,53;5359,01;2545,97;3835,579;55254,67;406,93
2018/06/25 00:00;2827,39;9535,92;6513,58;2358,142;2056,08;8682,418;3362,41;10084,731;3869,78;11125,35;1954,26;11125,35;1954,26;8511,42;322,41;2889,23;271,4;2432,5;5347,23;2541,85;3868,108;55889,26;408,47
2018/06/22 00:00;2867,64;9623,2;6663,13;2391,417;2095,2;8883,617;3379,78;10237,78;3898,68;11283,3;1971,09;11283,3;1971,09;8631;327,709;2952,82;273,97;2445,74;5421,63;2566,2;3918,858;56856,66;416,62
2018/06/21 00:00;2815,06;9566,96;6554;2374,199;2061,67;8725,345;3395,48;10115,024;3874,07;11262,9;1954,06;11262,9;1954,06;8594,22;324,764;2919,43;273,85;2433,502;5411,4;2574,74;3871,073;56234,43;413,28
2018/06/20 00:00;2848,21;9654,71;6613,22;2402,753;2070,23;8749,342;3400,26;10191,058;3896,94;11337,01;1963,56;11337,01;1963,56;8641,5;325,643;2945,44;275,35;2447,468;5445,43;2577,85;3882,983;56651,66;414,76
2018/06/19 00:00;2838,93;9609,3;6592,79;2384,219;2065,62;8721,801;3395,09;10150,599;3899,82;11315,51;1961,6;11315,51;1961,6;8615,64;323,3;2936,43;273,91;2449,285;5436,13;2564,88;3837,798;56253,31;410,98
2018/06/18 00:00;2852,08;9779,63;6616,62;2429,957;2087,32;8799,155;3422,77;10274,258;3906,62;11361,68;1969,58;11361,68;1969,58;8673,9;325,423;2958,08;277,89;2461,195;5457,83;2605,33;3883,048;57236,84;416,83
2018/06/15 00:00;2849,91;9842,69;6618,86;2446,811;2095,56;8830,046;3453,92;10380,444;3940,01;11382,36;1985,2;11382,36;1985,2;8707,6;328;2980,67;280,07;2480,806;5469,37;2631,22;3939,181;57660,5;423,07
2018/06/14 00:00;2902,8;9921,69;6733,2;2472,849;2146,05;9015,336;3468,58;10480,49;3929,79;11391,14;1987,34;11391,14;1987,34;8739,17;329,982;3011,59;280,35;2472,868;5474,37;2623,65;3990,975;58495,67;429,55
2018/06/13 00:00;2877,16;10013,82;6675,5;2494,238;2122,73;8962,574;3495,26;10475,187;3924,54;11356,99;1985,87;11356,99;1985,87;8729,63;326,219;2973,36;281,4;2469,402;5459,21;2647,89;3951,995;58437,23;428,04
2018/06/12 00:00;2886,64;10042,42;6675,58;2504,544;2129,19;8955,444;3479,02;10469,788;3949,61;11402,19;1995,28;11402,19;1995,28;8750,21;325,872;2972,42;279,18;2486,506;5481,07;2636,79;3948,695;58207,82;429,33
2018/06/11 00:00;2896,85;10052,84;6704,72;2501,851;2141,3;9021,565;3487,08;10483,728;3945,17;11378,95;1996,58;11378,95;1996,58;8745,2;326,074;2972,77;278,44;2483,355;5471,29;2628;3936,32;58146,1;431,27
2018/06/08 00:00;2859,89;10054,44;6655,88;2492,835;2128,16;8964,417;3504,46;10352,168;3943,52;11366,74;1988,91;11366,74;1988,91;8718,27;324,26;2949,21;278,12;2481,443;5465,42;2620,05;3944,737;58223,72;429,56
2018/06/07 00:00;2867,65;10195,52;6676,1;2523,989;2137,94;9001,616;3509,72;10435,665;3929,04;11330,12;1989,05;11330,12;1989,05;8717,26;323,835;2957,42;279,18;2466,253;5448,18;2631,18;3960,917;58391,64;430,53
2018/06/06 00:00;2873,3;10185,12;6673,84;2523,841;2137,4;9003,467;3485,62;10407,034;3923,33;11339,29;1981,87;11339,29;1981,87;8711,92;325,601;2962,51;278,98;2460,004;5451,09;2612,49;3966,002;58081,87;427,32
2018/06/05 00:00;2861,22;10143,47;6651,71;2511,125;2108,44;8918,433;3479,28;10312,291;3891,24;11240,74;1968,73;11240,74;1968,73;8640,78;326,567;2963,75;278,3;2442,573;5404,62;2608,64;3976,876;57779,11;425,43
2018/06/04 00:00;2880,32;10188,38;6698,86;2515,935;2120,15;8975,065;3480,86;10365,989;3894,88;11230,3;1974,76;11230,3;1974,76;8650,37;326,673;2971,47;277,88;2438,674;5400,5;2608,24;4032,412;57870,89;429,91
2018/06/01 00:00;2865,4;10028,28;6664,66;2479,386;2105,85;8926,806;3428,49;10303,081;3877,48;11179,27;1964,82;11179,27;1964,82;8598,36;325,915;2964,41;274,15;2426,227;5376,29;2570,74;3982,367;57282,14;426,15
2018/05/31 00:00;2847,01;9964,13;6644,27;2458,184;2087,53;8885,139;3463,4;10195,729;3840,18;11056,29;1955,49;11056,29;1955,49;8531,33;323,983;2932,57;274,51;2410,288;5318,1;2568,21;3953,268;56157,89;418,78
2018/05/30 00:00;2849,8;9894,1;6648,86;2440,307;2089,55;8871,695;3448,47;10217,816;3871,39;11130,29;1965,21;11130,29;1965,21;8559,93;324,893;2949,16;274,27;2442,464;5353,76;2551,57;3932,2;55601,63;412,42
2018/05/29 00:00;2835,94;10009,66;6599,64;2469,737;2077,37;8803,024;3504,16;10139,105;3818,14;10989,56;1948,26;10989,56;1948,26;8487,79;325,328;2943,95;277,68;2406,988;5285,7;2589,36;3941,577;55935,75;413,85
2018/05/28 00:00;2902,09;10106,77;#N/A;2492,9;2123,57;8934,48;3502,74;10338,654;3848,91;11113,35;1968,77;11113,35;1968,77;8584,39;327,876;2981,53;279,09;#N/A;#N/A;2601,87;4029,257;56857,24;419,42
2018/05/25 00:00;2902,09;10107,85;6684,07;2492,029;2125,81;8943,885;3518,54;10411,247;3848,91;11113,35;1972,7;11113,35;1972,7;8598;327,485;2988,32;279,3;2434,136;5347,31;2603,76;4040,057;56916,97;420,5
2018/05/24 00:00;2896,98;10069,9;6672,36;2487,62;2124,93;8973,139;3540,99;10465,696;3860,67;11138,61;1981,42;11138,61;1981,42;8625,49;325,937;2985,91;279,94;2438,434;5359,32;2609,57;3976,098;56699,2;418,81
2018/05/23 00:00;2918,64;10049,97;6731,87;2482,675;2139,91;9033,283;3564,01;10494,894;3871,51;11160,61;1986,63;11160,61;1986,63;8645,93;326,122;3003,78;282,42;2436,503;5369,99;2641,41;4050,976;57043,42;424,47
2018/05/22 00:00;2950,69;10165,52;6808,8;2502,147;2168,94;9190,398;3552,42;10680,149;3854,69;11122,81;1997,03;11122,81;1997,03;8669,44;327,872;3038,55;283,12;2433,497;5352,45;2659,41;4116,594;58121,84;433,9
2018/05/21 00:00;2943,4;10100,61;6793;2489,756;2163,74;9159,057;3556,48;10623,672;3869,66;11160,08;1997,91;11160,08;1997,91;8676,32;327,873;3027,98;284,43;2452,433;5369,19;2665,56;4072,716;57821,2;431,37
2018/05/18 00:00;2917,36;10076,91;6723,53;2492,272;2145,2;9111,553;3588,49;10611,48;3839,94;11078,25;1989,01;11078,25;1989,01;8634,31;326,453;3017,24;284,91;2431,477;5329,66;2667,77;4084,69;57804,33;430,92
2018/05/17 00:00;2925,83;10137,43;6731,46;2505,777;2160,68;9147,14;3564,36;10651,438;3848,9;11104,91;1993,22;11104,91;1993,22;8651,63;325,543;3023,5;284,35;2431,729;5343,29;2657,66;4105,509;58184,25;433,29
2018/05/16 00:00;2899,94;10257,78;6679,1;2529,469;2147,37;9063,563;3549,18;10582,285;3852,47;11109,94;1989,61;11109,94;1989,61;8638,25;322,796;3002,62;283,51;2426,663;5346,33;2645,87;4162,896;58621,77;437,11
2018/05/15 00:00;2916,04;10219,56;6669,41;2518,788;2149,91;9057,861;3545,4;10648,492;3835,33;11062,38;1986,04;11062,38;1986,04;8624,47;320,509;2998,8;283,43;2413,324;5323,23;2652,91;4140,579;57891,77;434,93
2018/05/14 00:00;2921,23;10414,65;6659,05;2559,51;2164,51;9108,41;3567,45;10747,54;3856,45;11137,18;2001,02;11137,18;2001,02;8689;320,681;2992,89;283,21;2424,788;5359,66;2654,04;4216,237;58614,45;439,89
2018/05/11 00:00;2926,39;10345,32;6670,77;2549,754;2170,82;9096,139;3565,57;10717,536;3847,93;11129;1995,66;11129;1995,66;8670,57;319,213;2992,98;282,19;2421,582;5354,69;2637,94;4232,028;58422,86;439,65
2018/05/10 00:00;2906,84;10204,05;6650,4;2532,34;2145,74;9007,986;3542,54;10653,063;3836,54;11108,32;1986,73;11108,32;1986,73;8633,13;319,299;2988,13;278,23;2416,747;5343,7;2612,44;4212,555;58005,62;431,8
2018/05/09 00:00;2906,62;10130,68;6598,45;2504,335;2144,87;9009,341;3525,02;10616,744;3801,72;11005,94;1974,83;11005,94;1974,83;8573,2;318,745;2987,9;276,97;2396,385;5292,9;2605,52;4243,552;57915,13;433,89
2018/05/08 00:00;2875,2;10139,31;6515,12;2501,828;2103,93;8854,803;3561,55;10586,055;3768,66;10901,01;1961,16;10901,01;1961,16;8512,11;316,222;2966,17;277,7;2377,414;5241,53;2615,68;4240,775;57665,24;429,97
2018/05/07 00:00;2868,21;10130,21;#N/A;2494,613;2107,39;8893,24;3559,62;10624,101;3781,03;10901,95;1968,36;10901,95;1968,36;8519,04;313,967;2962,62;276,62;2380,63;5242,87;2605,92;4287,529;57880,72;437,06
2018/05/04 00:00;2868,21;10114,39;6516,32;2487,007;2099,39;8859,487;3571,05;10559,078;3779,61;10860,8;1963,46;10860,8;1963,46;8487,12;312,272;2943,23;#N/A;2379,08;5224,71;#N/A;4278,625;57648,87;434,71
2018/05/03 00:00;2854,38;10106,52;6460,82;2490,396;2089,68;8801,869;3573,34;10505,601;3739,86;10721,88;1950,61;10721,88;1950,61;8411,85;310,39;2922,53;#N/A;2349,972;5157,7;#N/A;4283,64;57273,88;435,82
2018/05/02 00:00;2867,18;10256,57;6492,7;2519,95;2103,5;8885,044;3543,12;10574,065;3743,24;10744,65;1956,27;10744,65;1956,27;8431,2;311,801;2941,78;276,8;2363,031;5168,79;2603,45;4368,331;58450,44;443
2018/05/01 00:00;2853,07;10348,98;6473,04;2543,68;2097,87;8853,023;3568,44;10534,707;3785,26;10819,61;1966,78;10819,61;1966,78;8459,31;310,26;2923,5;276,23;2386,338;5206,31;2607,36;#N/A;#N/A;#N/A
2018/04/30 00:00;2848,01;10381,65;6463,52;2547,855;2119,38;8959,333;3578,76;10615,087;3802,1;10793,11;1977,2;10793,11;1977,2;8470,21;309,935;2925,33;#N/A;2387,24909;5193,04;#N/A;4329,585;58236,13;438,96
2018/04/27 00:00;2840,76;10318,62;6457,42;2529,773;2120,99;8966,118;3589,91;10601,582;3837,39;10878,39;1981,42;10878,39;1981,42;8507,55;309,186;2918,25;276,35;2410,957;5235,73;2611,85;#N/A;#N/A;#N/A
2018/04/26 00:00;2816,58;10238,46;6387,89;2503,524;2121,78;8959,444;3576,45;10573,779;3830,71;10869,77;1978,27;10869,77;1978,27;8491,49;307,282;2910,16;274,54;2404,108;5229,61;2604,36;4273,355;57453,04;433,81
2018/04/25 00:00;2788,68;10225,67;6345,24;2494,596;2110,98;8901,832;3581,23;10527,103;3805,33;10757,04;1967,22;10757,04;1967,22;8426,22;303,513;2882,72;274,34;2392,098;5175,59;2597,89;4223,862;56987,19;431,39
2018/04/24 00:00;2797,77;10327,03;6384,86;2525,072;2111,82;8980,152;3581,44;10641,375;3791,32;10740,94;1973,91;10740,94;1973,91;8443,97;304,764;2901,27;273,04;2381,589;5166,1;2600,82;4267,41;57675,21;438,49
2018/04/23 00:00;2810,75;10371,76;6362,05;2533,673;2118,96;8937,421;3568,33;10660,912;3824,85;10884,96;1982,74;10884,96;1982,74;8506,64;304,832;2900,68;271,05;2410,837;5236,04;2572,96;4301,979;57679,51;439,83
2018/04/20 00:00;2801,5;10482,24;6335,65;2555,465;2117,05;8947;3583,4;10672,775;3817,66;10885,1;1982,52;10885,1;1982,52;8516,29;305,892;2889,38;270,5;2412,643;5235,75;2573,46;4341,111;57581,73;440,16
2018/04/19 00:00;2781,32;10614,28;6301,9;2590,07;2131,23;9029,744;3597,37;10735,843;3851,25;10976,78;1996,65;10976,78;1996,65;8581,17;306,19;2888,84;270,39;2439,704;5280,57;2572,05;4329,66;57526,79;441,57
2018/04/18 00:00;2783,43;10526,52;6283,52;2572,597;2135,97;9010,726;3603,94;10750,8;3898,88;11037,51;2013,07;11037,51;2013,07;8611,48;305,823;2886,21;271,72;2459,027;5310,32;2571,3;4335,239;57713,29;441,46
